id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,gamelink,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,critbonus,critchance,damage,doubleattackchance,dps,flurry,intelligence,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,wisdom
491581156,Blessed Boiled Whip,Primary|Secondary,HANDCRAFTED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.293334,\aITEM 491581156 -101016744:Blessed Boiled Whip\/a,,,,,,,,,2,,,,,,,,,,,5,6,
3731257242,Butcherblock Parrying Blade,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,9,49,4,14.4,\aITEM -563710054 570802070:Butcherblock Parrying Blade\/a,,,,,,,,,3,,,,,,,,,,,7,7,
3307839541,Squire's Blade,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.400001,\aITEM -987127755 1853128534:Squire's Blade\/a,,,,,,,,,3,,,,,,,,,,,7,7,
3837299939,Berserker's Bludgeoning Bow,Ranged,TREASURED,20,,berserker|channeler|guardian|paladin|shadowknight,24,138,9,18,\aITEM -457667357 1747046428:Berserker's Bludgeoning Bow\/a,,,,,,,,,3,,,,,,,,,,,7,7,
3592627330,General's Wicked Axe,Primary,TREASURED,20,,berserker|guardian|paladin|shadowknight,20,112,7,18.9,\aITEM -702339966 1431430956:General's Wicked Axe\/a,,,,,,,,,6,,,,,,,,,,,14,14,
3905246100,Dwarven Steel Rampart,Secondary,TREASURED,20,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -389721196 1550670661:Dwarven Steel Rampart\/a,,,,,,,,,3,,,,,,,,,,,7,7,
926772800,Mechanical Parts,Ranged,,70,,assassin|beastlord|berserker|brigand|bruiser|dirge|guardian|monk|ranger|swashbuckler|troubador,37,112,2.8,53.399998,\aITEM 926772800 -50865515:Mechanical Parts\/a,,,,,,,,,,,,,,,,,,,,,,
4015925757,Mystic LotusStave,Primary|Secondary,TREASURED,20,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,9,49,4,14.4,\aITEM -279041539 1170720451:Mystic LotusStave\/a,,,,,,,,,3,,,,,,,,,,,7,7,
645395418,Ornate Bo of the Conjuror,Primary,TREASURED,20,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,23,129,8,18.899998,\aITEM 645395418 1314886959:Ornate Bo of the Conjuror\/a,,,,,,,,,6,,,,,,,,,,,14,14,
556190426,Chakram of the Swift,Primary|Secondary,TREASURED,20,,beastlord|bruiser|monk,9,49,4,14.4,\aITEM 556190426 -1695430496:Chakram of the Swift\/a,,,,,,,,,3,,,,,,,,,,,7,7,
3762317128,Forged Cestus,Primary|Secondary,TREASURED,20,,beastlord|bruiser|monk,13,73,6,14.400001,\aITEM -532650168 -963624629:Forged Cestus\/a,,,,,,,,,3,,,,,,,,,,,8,8,
3811612976,Shining Spatha of Precision,Primary|Secondary,FABLED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,16,49,4,16.213333,\aITEM -483354320 -379275505:Shining Spatha of Precision\/a,,,,,,,,,3,,,,,,,,,,,8,8,
3542322619,Calcified Orcish Bone Great Smasher,Primary,LEGENDARY,20,,channeler|defiler|fury|inquisitor|mystic|templar|warden,20,113,7,19.039999,\aITEM -752644677 578528439:Calcified Orcish Bone Great Smasher\/a,,,,,,,,,6,,,,,,,,,,,16,16,
1061509354,Shield of the Magi,Secondary,LEGENDARY,62,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 1061509354 1011837241:Shield of the Magi\/a,,,38,217,,,1.7,,12,0.3,1.2,,,,,,,,,31,31,
1166495081,Gnomeland Blade,Primary|Secondary,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,14,78,4,23.040001,\aITEM 1166495081 -1694139008:Gnomeland Blade\/a,,,,,,,,,4,,,,,,,,,,,10,10,
2209899587,Imbued Indium Katana,Primary,HANDCRAFTED,50,,berserker|guardian|paladin|shadowknight,58,329,7,55.341999,\aITEM -2085067709 -262182106:Imbued Indium Katana\/a,,,,,,,0.6,,12,,,,,1.6,,,,,,30,32,
4231329893,Turtle Shell Buckler,Secondary,HANDCRAFTED,20,,channeler|defiler|fury|inquisitor|mystic|templar|warden,0,0,0,0,\aITEM -63637403 -1159277508:Turtle Shell Buckler\/a,,,,,,,,,2,,,,,,,,,,,5,6,
656181024,Turtle Shell Mageshield,Secondary|Ranged,HANDCRAFTED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 656181024 362629647:Turtle Shell Mageshield\/a,,,,,,,,,2,,,,,,,,,,,5,6,
2213437472,Deranged Vicar's Lost Buckler,Secondary,TREASURED,20,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -2081529824 -1716136199:Deranged Vicar's Lost Buckler\/a,,,,,,,,,3,,,,,,,,,,,7,7,
1076354954,Pitted Longsword,Primary|Secondary,TREASURED,10,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,6,37,6,7.2,\aITEM 1076354954 -626228432:Pitted Longsword\/a,,,,,,,,,1,,,,,,,,,,,4,4,
1027555942,Rigid Scale Bow,Ranged,FABLED,70,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,203,609,9,90.186668,\aITEM 1027555942 -1406829850:Rigid Scale Bow\/a,,,66,,,,2.6,,15,0.6,1.8,,,8.2,,,,,,39,39,
4128952580,Crushbone Slicer,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.400001,\aITEM -166014716 1780569453:Crushbone Slicer\/a,,,,,,,,,3,,,,,,,,,,,8,8,
2339230040,Sword of the Keep,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.400001,\aITEM -1955737256 416807107:Sword of the Keep\/a,,,,,,,,,3,,,,,,,,,,,8,8,
3707324488,Insistent Hammer,Primary|Secondary,TREASURED,20,,channeler|defiler|fury|inquisitor|mystic|templar|warden,9,49,4,14.4,\aITEM -587642808 1628977170:Insistent Hammer\/a,,,,,,,,,3,,,,,,,,,,,8,8,
866612135,Forest Falchion,Primary|Secondary,LEGENDARY,67,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,55,313,6,61.290668,\aITEM 866612135 -121474081:Forest Falchion\/a,,,,,,,2.4,,14,0.5,1.6,,,7.2,,,,,,37,37,
1115677407,Partially Formed Blue Diamond,Secondary|Ranged,LEGENDARY,69,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 1115677407 -1800507272:Partially Formed Blue Diamond\/a,,,33,,,,1.7,,12,0.3,1.1,,,,,,,,,31,31,
2301732751,Buckler of the Keep,Secondary,TREASURED,20,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM -1993234545 1627987044:Buckler of the Keep\/a,,,,,,,,,3,,,,,,,,,,,8,8,
2920189351,"Eitholi, Blade of the Fae",Primary|Secondary,LEGENDARY,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,15,44,4,14.506667,"\aITEM -1374777945 84752005:Eitholi, Blade of the Fae\/a",,,,,,,,,3,,,,,,,,,,,9,9,
3552295003,Spear of Dark Spirits,Primary|Secondary,LEGENDARY,20,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,9,49,4,14.506668,\aITEM -742672293 1615657918:Spear of Dark Spirits\/a,,,,,,,,,3,,,,,,,,,,,9,9,
1006216958,Tunarian Crusader sword,Primary|Secondary,LEGENDARY,64,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,35,197,4,58.026672,\aITEM 1006216958 503501946:Tunarian Crusader sword\/a,,,33,,,,1.7,,12,0.3,1.1,,,,,,,,,31,31,
3825202240,Stave of Tempestual Flow,Primary,TREASURED,20,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,23,129,8,18.899998,\aITEM -469765056 1950577585:Stave of Tempestual Flow\/a,,,,,,,,,6,,,,,,,,,,,14,14,
2371739005,Imbued Carbonite Karabela,Primary|Secondary,HANDCRAFTED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.293334,\aITEM -1923228291 -992129453:Imbued Carbonite Karabela\/a,,,,,,,,,2,,,,,,,,,,,5,6,
135552139,Runic Maul of Smiting,Primary,TREASURED,20,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,23,129,8,18.899998,\aITEM 135552139 -1302951787:Runic Maul of Smiting\/a,,,,,,,,,6,,,,,,,,,,,14,14,
1275435105,Exceptional Ulak of the Forgotten Sensei,Primary,LEGENDARY,30,,beastlord|bruiser|monk,14,79,4,23.21067,\aITEM 1275435105 -1680610615:Exceptional Ulak of the Forgotten Sensei\/a,,,,,,,,,4,,,,,,,,,,,11,11,
1181595643,Buckler of Malformed Werewolf Bones,Secondary,TREASURED,69,,berserker|channeler|defiler|fury|guardian|inquisitor|mystic|paladin|shadowknight|templar|warden,0,0,0,0,\aITEM 1181595643 2111495713:Buckler of Malformed Werewolf Bones\/a,,,,,,,2.4,1.6,14,0.5,1.6,,,,,,,,,37,37,
1169019938,A Sewing Needle,Primary|Secondary,TREASURED,69,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,38,214,4,63.000004,\aITEM 1169019938 974553248:A Sewing Needle\/a,0.5,,,,,,1.6,,11,0.3,1,,,,,,,,,30,30,
2705144878,Gloomy Dagger of the Forest,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,9,49,4,14.4,\aITEM -1589822418 -1231434559:Gloomy Dagger of the Forest\/a,,,,,,,,,3,,,,,,,,,,,7,7,
3062348453,Ornate Epee Blade,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.400001,\aITEM -1232618843 -282369690:Ornate Epee Blade\/a,,,,,,,,,3,,,,,,,,,,,7,7,
3307288947,Steel Kris,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,9,49,4,14.4,\aITEM -987678349 2050524873:Steel Kris\/a,,,,,,,,,3,,,,,,,,,,,7,7,
4282694087,Forged Mace,Primary|Secondary,TREASURED,20,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,9,49,4,14.4,\aITEM -12273209 1448807933:Forged Mace\/a,,,,,,,,,3,,,,,,,,,,,8,8,
3324171541,Forged Staff,Primary|Secondary,TREASURED,20,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,9,49,4,14.4,\aITEM -970795755 -147515358:Forged Staff\/a,,,,,,,,,3,,,,,,,,,,,8,8,
2729811895,Forged Blade,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.400001,\aITEM -1565155401 -1809323432:Forged Blade\/a,,,,,,,,,3,,,,,,,,,,,8,8,
3886186112,Tower Shield of Direct Confrontation,Secondary,TREASURED,20,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM -408781184 -130197256:Tower Shield of Direct Confrontation\/a,,,,,,,,,3,,,,,,,,,,,7,7,
4114044183,Ornate Jagged Spear,Primary,TREASURED,20,,beastlord|berserker|channeler|defiler|guardian|mystic|paladin|shadowknight,23,129,8,18.899998,\aITEM -180923113 1291871717:Ornate Jagged Spear\/a,,,,,,,,,6,,,,,,,,,,,14,14,
295658383,Blessed Carbonite War Mace,Primary,HANDCRAFTED,20,,berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,20,112,7,18.760002,\aITEM 295658383 -1230907694:Blessed Carbonite War Mace\/a,,,,,,,,,4,,,,,,,,,,,10,12,
1145238642,Tower Shield of Malformed Werewolf Bones,Secondary,TREASURED,69,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 1145238642 2136738094:Tower Shield of Malformed Werewolf Bones\/a,,,,,,,2.4,,14,0.5,1.6,,4.3,,,,,,,37,37,
3759070277,Dwarven Steel Orb,Secondary|Ranged,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -535897019 -152366172:Dwarven Steel Orb\/a,,,,,,,,,3,,,,,,,,,,,7,7,
139495987,Forged Axe,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.400001,\aITEM 139495987 -1817171175:Forged Axe\/a,,,,,,,,,3,,,,,,,,,,,8,8,
1116177689,Gladiator's Ancient Tower Shield,Secondary,TREASURED,10,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 1116177689 2096571339:Gladiator's Ancient Tower Shield\/a,,,,,,,,,1,,,,,,,,,,,4,4,
1184107615,Parrying Blade,Primary|Secondary,TREASURED,20,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,13,73,6,14.400001,\aITEM 1184107615 -456507473:Parrying Blade\/a,,,,,,,,,3,,,,,,,,,,,7,7,
1300391571,Gnomish Wurmbone Bow,Ranged,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,39,220,9,28.800001,\aITEM 1300391571 -1084519999:Gnomish Wurmbone Bow\/a,,,,,,,,,4,,,,,,,,,,,10,10,
1232439271,Blade of the Skinned Kobold,Primary|Secondary,LEGENDARY,30,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,118,6,23.210669,\aITEM 1232439271 -203314925:Blade of the Skinned Kobold\/a,,,,,,,,,4,,,,,,,,,,,12,12,
1290596160,Shortbow of the Soulshot,Ranged,LEGENDARY,20,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,24,139,9,18.133333,\aITEM 1290596160 1450378265:Shortbow of the Soulshot\/a,,,,,,,,,3,,,,,,,,,,,8,8,
1528483001,Carved Bone Falchion,Primary|Secondary,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,118,6,23.040001,\aITEM 1528483001 1039229040:Carved Bone Falchion\/a,,,,,,,,,4,,,,,,,,,,,10,10,
1322239145,Nynorc's Axe of Devastation,Primary|Secondary,LEGENDARY,30,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,118,6,23.210669,\aITEM 1322239145 -1983879965:Nynorc's Axe of Devastation\/a,,,,,,,,,4,,,,,,,,,,,12,12,
2501210668,"Brainsmasher, Sword of Crush",Primary,LEGENDARY,30,,berserker|guardian|paladin|shadowknight,37,207,8,30.464001,"\aITEM -1793756628 -1159983463:Brainsmasher, Sword of Crush\/a",,,,,,,,,8,,,,,,,,,,,24,24,
1210554865,Crushbone Loyalist Tiki,Secondary|Ranged,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 1210554865 -528735534:Crushbone Loyalist Tiki\/a,,,,,,,,,3,,,,,,,,,,,8,8,
1250877215,Jagged-Edged Katana,Primary|Secondary,TREASURED,40,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,29,162,6,31.679998,\aITEM 1250877215 -1049199337:Jagged-Edged Katana\/a,,,,,,,,,5,,,,,,,,,,,13,13,
1493390986,Scythewarden Armblade,Primary,TREASURED,69,,berserker|guardian|paladin|shadowknight,99,562,8,82.6875,\aITEM 1493390986 -1808388686:Scythewarden Armblade\/a,,,,,3.6,,3.2,,22,0.6,2,,,,,,,,,60,60,
1770105289,Preserved Splitpaw Eye,Secondary|Ranged,FABLED,40,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 1770105289 -1740974081:Preserved Splitpaw Eye\/a,,,,,,,0.6,,9,,0.3,,,,,,,0.5,,20,20,
1411135398,Wastewalker's Bow,Ranged,TREASURED,40,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,53,303,9,39.599998,\aITEM 1411135398 1357383807:Wastewalker's Bow\/a,,,,,,,,,5,,,,,,,,,,,13,13,
2571969955,Songstriker,Primary|Secondary,LEGENDARY,30,,assassin|beastlord|berserker|brigand|channeler|coercer|conjuror|defiler|dirge|guardian|illusionist|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|troubador|warlock|wizard,14,79,4,23.21067,\aITEM -1722997341 1900772395:Songstriker\/a,,,,,,,,,4,,,,,,,,,,,12,12,
1394356748,Tower Shield of Solidified Earth,Secondary,TREASURED,30,,berserker|guardian|paladin|shadowknight,0,0,0,0,\aITEM 1394356748 675644897:Tower Shield of Solidified Earth\/a,,,,,,,,,4,,,,,,,,,,,10,10,
1316490002,Damaged Ranger's Longbow,Ranged,TREASURED,10,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,12,69,9,9,\aITEM 1316490002 216490325:Damaged Ranger's Longbow\/a,,,,,,,,,1,,,,,,,,,,,4,4,
596681167,Geyser Rusted Mace,Primary,TREASURED,30,,channeler|defiler|fury|inquisitor|mystic|templar|warden,27,154,6,30.24,\aITEM 596681167 -1843869608:Geyser Rusted Mace\/a,,,,,,,,,8,,,,,,,,,,,20,20,
541194061,Tower of the Brutal,Primary,TREASURED,30,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,27,154,6,30.24,\aITEM 541194061 910644754:Tower of the Brutal\/a,,,,,,,,,8,,,,,,,,,,,20,20,
1591465191,Runic Kukri,Primary|Secondary,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,118,6,23.040001,\aITEM 1591465191 1545210237:Runic Kukri\/a,,,,,,,,,4,,,,,,,,,,,10,10,
507651183,Symbol of Discarded Parts,Secondary|Ranged,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 507651183 892119036:Symbol of Discarded Parts\/a,,,,,,,,,4,,,,,,,,,,,10,10,
355938448,Bow of the Dragon Hunter,Ranged,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|dirge|guardian|paladin|ranger|shadowknight|swashbuckler|troubador,39,220,9,28.800001,\aITEM 355938448 -1327193272:Bow of the Dragon Hunter\/a,,,,,,,,,4,,,,,,,,,,,10,10,
1313551332,Blessed Stonehide Whip,Primary|Secondary,HANDCRAFTED,50,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,38,215,6,42.165337,\aITEM 1313551332 -1923350698:Blessed Stonehide Whip\/a,,,,,,0.1,0.7,,8,,0.2,,,,,,,,,20,21,
154364572,Knuckles of Intuitive Mauling,Primary|Secondary,TREASURED,30,,beastlord|bruiser|monk,21,118,6,23.040001,\aITEM 154364572 -471293245:Knuckles of Intuitive Mauling\/a,,,,,,,,,4,,,,,,,,,,,10,10,
2712315465,Orcish Spellcaster,Primary,TREASURED,30,,beastlord|berserker|bruiser|channeler|coercer|conjuror|defiler|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|shadowknight|templar|warden|warlock|wizard,32,180,7,30.24,\aITEM -1582651831 -152658028:Orcish Spellcaster\/a,,,,,,,,,8,,,,,,,,,,,20,20,
1581738355,Imperious Katar of Rigor,Primary,LEGENDARY,10,,beastlord|bruiser|monk,7,37,6,7.253334,\aITEM 1581738355 401373479:Imperious Katar of Rigor\/a,,,,,,,,,,,,,,,,,,,,5,5,
3837897360,Sun Marked Scimitar,Primary|Secondary,TREASURED,30,,assassin|beastlord|berserker|brigand|channeler|dirge|fury|guardian|paladin|ranger|shadowknight|swashbuckler|troubador|warden,21,118,6,23.040001,\aITEM -457069936 -148684379:Sun Marked Scimitar\/a,,,,,,,,,4,,,,,,,,,,,10,10,
2706123543,Chakram of the Physical Plaguebringer,Primary|Secondary,LEGENDARY,30,,beastlord|bruiser|monk,17,99,5,23.210669,\aITEM -1588843753 1519575311:Chakram of the Physical Plaguebringer\/a,,,,,,,,,4,,,,,,,,,,,11,11,
101232976,Gnome-crafted Arrow Launching Apparatus,Ranged,TREASURED,30,,berserker|channeler|guardian|paladin|shadowknight,39,220,9,28.800001,\aITEM 101232976 1127239967:Gnome-crafted Arrow Launching Apparatus\/a,,,,,,,,,4,,,,,,,,,,,10,10,
