id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,skill,wieldstyle,gamelink,adorning,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,craftingskills,critbonus,critchance,doubleattackchance,dps,flurry,harvestingskills,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,strikethrough,tinkering,wisdom
37765906,Irontoe Brigadier Ceremonial Sabatons,Feet,TREASURED,5,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 37765906 964271806:Irontoe Brigadier Ceremonial Sabatons\/a,,,,,,,,,,,,,,,,,,,,,,,,,
3543370359,Channeler's Robe,Chest,TREASURED,10,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM -751596937 -1580632996:Channeler's Robe\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
2984506974,Archon's Pauldrons,Shoulders,TREASURED,10,Plate,inquisitor|templar,0,0,0,0,,,\aITEM -1310460322 -101879260:Archon's Pauldrons\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
5930623,Sage's Gemmed Leggings,Legs,LEGENDARY,65,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 5930623 1435206036:Sage's Gemmed Leggings\/a,,,,,,,,1.7,,12,,0.3,1.1,,,,,,1.1,,31,31,,,
4178700095,Scrapper's Threaded Wrist Wraps,Forearms,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -116267201 1640771074:Scrapper's Threaded Wrist Wraps\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
3494326268,Earthkeeper's Helm,Head,TREASURED,10,Leather,channeler|fury|warden,0,0,0,0,,,\aITEM -800641028 -2086108675:Earthkeeper's Helm\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
3685678292,Shade's Shoulderpads,Shoulders,TREASURED,10,Chain,assassin|beastlord|brigand|dirge|ranger|swashbuckler|troubador,0,0,0,0,,,\aITEM -609289004 1732464176:Shade's Shoulderpads\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
2280877460,Channeler's Pants,Legs,TREASURED,10,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM -2014089836 1806436874:Channeler's Pants\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
2994224473,Knight's Gauntlets,Hands,TREASURED,10,Plate,berserker|guardian|paladin|shadowknight,0,0,0,0,,,\aITEM -1300742823 -897969254:Knight's Gauntlets\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
3701696394,Knight's Boots,Feet,TREASURED,10,Plate,berserker|guardian|paladin|shadowknight,0,0,0,0,,,\aITEM -593270902 -561592465:Knight's Boots\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
2330191829,Elder's Leggings,Legs,TREASURED,10,Chain,defiler|mystic,0,0,0,0,,,\aITEM -1964775467 1087668259:Elder's Leggings\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
3020235243,Scrapper's Skullcap of Striking,Head,TREASURED,10,Leather,bruiser|monk,0,0,0,0,,,\aITEM -1274732053 -646258880:Scrapper's Skullcap of Striking\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
3546098296,Enlightened Tunic,Chest,TREASURED,10,Leather,bruiser|monk,0,0,0,0,,,\aITEM -748869000 1087434343:Enlightened Tunic\/a,,,,,,,,,,,,,,,,,,,,,5,5,,,
1292352335,Medium's Bound Chausses,Legs,TREASURED,20,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1292352335 -523902415:Medium's Bound Chausses\/a,,,,,,,,,,3,,,,,,,,,,,7,7,,,
3662389959,Shade's Boots,Feet,TREASURED,10,Chain,assassin|beastlord|brigand|dirge|ranger|swashbuckler|troubador,0,0,0,0,,,\aITEM -632577337 -1677030921:Shade's Boots\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
4192799220,Earthkeeper's Gloves,Hands,TREASURED,10,Leather,channeler|fury|warden,0,0,0,0,,,\aITEM -102168076 346760017:Earthkeeper's Gloves\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
4020252740,Knight's Bracers,Forearms,TREASURED,10,Plate,berserker|guardian|paladin|shadowknight,0,0,0,0,,,\aITEM -274714556 -427959601:Knight's Bracers\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
3709393026,Channeler's Hat,Head,TREASURED,10,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM -585574270 1661050045:Channeler's Hat\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
522218170,Elder's Shoulderpads,Shoulders,TREASURED,10,Chain,defiler|mystic,0,0,0,0,,,\aITEM 522218170 -1840506515:Elder's Shoulderpads\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
2334119674,Archon's Greaves,Legs,TREASURED,10,Plate,inquisitor|templar,0,0,0,0,,,\aITEM -1960847622 -930220939:Archon's Greaves\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
2396655282,Shaman's Rustic Spaulders,Shoulders,LEGENDARY,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -1898312014 194042306:Shaman's Rustic Spaulders\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
662268158,Shade's Tunic,Chest,TREASURED,10,Chain,assassin|beastlord|brigand|dirge|ranger|swashbuckler|troubador,0,0,0,0,,,\aITEM 662268158 -1357428127:Shade's Tunic\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
193502478,Cleric's Shaped Plate Cuirass,Chest,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 193502478 -915029571:Cleric's Shaped Plate Cuirass\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
430224770,Shade's Leggings,Legs,TREASURED,10,Chain,assassin|beastlord|brigand|dirge|ranger|swashbuckler|troubador,0,0,0,0,,,\aITEM 430224770 1588265377:Shade's Leggings\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
491484348,Scrapper's Foot Wraps of Striking,Feet,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 491484348 1434605441:Scrapper's Foot Wraps of Striking\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
1362171712,Gnomish Luclin Boots,Feet,MASTERCRAFTED LEGENDARY,32,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1362171712 -36625641:Gnomish Luclin Boots\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
328632788,Scrapper's Leg Wraps of Striking,Legs,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 328632788 -1809227180:Scrapper's Leg Wraps of Striking\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
3420141445,Shaman's Rustic Chain Cuffs,Forearms,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -874825851 -2028026899:Shaman's Rustic Chain Cuffs\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
3015235458,Enlightened Kasa,Head,TREASURED,10,Leather,bruiser|monk,0,0,0,0,,,\aITEM -1279731838 -318264894:Enlightened Kasa\/a,,,,,,,,,,,,,,,,,,,,,5,5,,,
2326567658,Earthkeeper's Leggings,Legs,TREASURED,10,Leather,channeler|fury|warden,0,0,0,0,,,\aITEM -1968399638 -981582229:Earthkeeper's Leggings\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
3914556052,Enlightened Leggings,Legs,TREASURED,10,Leather,bruiser|monk,0,0,0,0,,,\aITEM -380411244 -1790094590:Enlightened Leggings\/a,,,,,,,,,,,,,,,,,,,,,5,5,,,
3631853077,Brawler's Wrist Wraps,Forearms,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -663114219 166562934:Brawler's Wrist Wraps\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
3077526697,Exemplar's Plate Barbute of Aid,Head,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1217440599 1586433604:Exemplar's Plate Barbute of Aid\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
505479678,Exemplar's Plate Boots of Aid,Feet,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 505479678 -2053026220:Exemplar's Plate Boots of Aid\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
1423378802,Black Silk Breeches,Legs,LEGENDARY,70,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1423378802 99301444:Black Silk Breeches\/a,,,,66,,,,2.6,,15,,0.6,1.8,,,,,,,1.9,39,39,,,
53086973,Reclaimer's Fashioned Bands,Forearms,LEGENDARY,30,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 53086973 -1259020655:Reclaimer's Fashioned Bands\/a,,,,,,,,,,4,,,,,,,,,,,11,11,,,
684378753,Crundom Gloves,Hands,TREASURED,30,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 684378753 81419461:Crundom Gloves\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
3945120416,Scout's Chain Gloves,Hands,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -349846880 1004097082:Scout's Chain Gloves\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
2697874423,Mage's Gloves,Hands,TREASURED,10,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1597092873 1345226894:Mage's Gloves\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
3847191776,Shaman's Handguards,Hands,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -447775520 262372836:Shaman's Handguards\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
24380171,Clairvoyant's Silver-Threaded Leggings of Elements,Legs,TREASURED,50,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 24380171 1353394496:Clairvoyant's Silver-Threaded Leggings of Elements\/a,,,,,,,,1.7,,12,,0.3,1.2,,,,,,1.1,,31,31,,,
1563271821,Crushbone Ringmail Leggings,Legs,LEGENDARY,20,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1563271821 1378921327 0 0 0:Crushbone Ringmail Leggings\/a,,,,,,,,,,3,,,,,,,,,,,9,9,,,
1594512247,Dauntless Gladiator's Legplates,Legs,TREASURED,67,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1594512247 -1517955217:Dauntless Gladiator's Legplates\/a,,,,,,,,2.4,1.6,14,,0.5,1.6,,,,,,,,37,37,,,
3533960970,Tender's Leather Boots of Recovery,Feet,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -761006326 -717062842:Tender's Leather Boots of Recovery\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
3584508845,Arcanist's Shoes of Casting,Feet,TREASURED,10,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -710458451 172172159:Arcanist's Shoes of Casting\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
2693779306,Advancer's Chain Shoes of Courage,Feet,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -1601187990 -946927877:Advancer's Chain Shoes of Courage\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
2627181693,Cleric's Wristguard,Forearms,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1667785603 1587086833:Cleric's Wristguard\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
2616359210,Brawler's Skullcap,Head,TREASURED,10,Leather,bruiser|monk,0,0,0,0,,,\aITEM -1678608086 -1839526377:Brawler's Skullcap\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
2305753596,Oracle Chainmail Leggings,Legs,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -1989213700 1729082557:Oracle Chainmail Leggings\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
3382858778,Soldier's Helmet of Guarding,Head,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -912108518 1347336365:Soldier's Helmet of Guarding\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
3339096498,Tender's Leather Pants,Legs,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -955870798 816642241:Tender's Leather Pants\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
156437383,Soldier's Worked Bracers,Forearms,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 156437383 1498668273:Soldier's Worked Bracers\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
4133429894,Scrapper's Leg Wraps,Legs,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -161537402 947106761:Scrapper's Leg Wraps\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
2372375520,Spring-Loaded Gnomish Stilts,Feet,HANDCRAFTED,10,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1922591776 -1797480426:Spring-Loaded Gnomish Stilts\/a,,,,,,,,,,,,,,,,,,,,,,,,,
4070974670,Arcanist's Leggings,Legs,TREASURED,10,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -223992626 669235199:Arcanist's Leggings\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
274895725,Soldier's Legplates,Legs,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 274895725 -658186614:Soldier's Legplates\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
4118990214,Exemplar's Plate Greaves,Legs,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -175977082 -1412692302:Exemplar's Plate Greaves\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
291456756,Tender's Leather Gloves,Hands,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 291456756 1690078742:Tender's Leather Gloves\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
788148732,Pupil's Fine Cloth Hand Wraps of the Bonebreaker,Hands,LEGENDARY,20,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 788148732 419008158:Pupil's Fine Cloth Hand Wraps of the Bonebreaker\/a,,,,,,,,,,3,,,,,,,,,,,8,8,,,
3680613735,Druid's Leather Gloves,Hands,TREASURED,10,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -614353561 473869542:Druid's Leather Gloves\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
1698514477,Exemplar's Shaped Wristguard,Forearms,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1698514477 -1091505309:Exemplar's Shaped Wristguard\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
1698635218,Unyielding Veteran's Bracers of the Warleader,Forearms,LEGENDARY,30,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1698635218 -2147040137:Unyielding Veteran's Bracers of the Warleader\/a,,,,,,,,,,5,,,,,,,,,,,11,11,,,
1703697223,Hood of Focused Servitude,Head,LEGENDARY,30,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1703697223 -1181811034:Hood of Focused Servitude\/a,,,,,,,,,,4,,,,,,,,,,,12,12,,,
132443571,Soldier's Gauntlets,Hands,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 132443571 -75411864:Soldier's Gauntlets\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
3583767552,Elder's Chain Boots of Calling,Feet,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -711199744 441279220:Elder's Chain Boots of Calling\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
4228290406,Scout's Vambraces,Forearms,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -66676890 1356606034:Scout's Vambraces\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
4285992580,Exemplar's Plate Barbute,Head,LEGENDARY,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -8974716 428381508:Exemplar's Plate Barbute\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
704962132,Russet Shoulderpads of the Far Seas Traders,Shoulders,TREASURED,60,Cloth,alchemist|armorer|carpenter|jeweler|provisioner|sage|tailor|weaponsmith|woodworker,0,0,0,0,,,\aITEM 704962132 940695751 0 0 0:Russet Shoulderpads of the Far Seas Traders\/a,1,,,,,,,,,,10,,,,,,,,,,10,,,1,
1782396390,Feral Windwalker's Autumn Weave Tunic,Chest,FABLED,60,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 1782396390 -1485021854:Feral Windwalker's Autumn Weave Tunic\/a,,,,,,,,2.4,,14,,0.5,1.6,,7.2,,,,,,37,37,,,
541924580,Advancer's Chain Helmet,Head,LEGENDARY,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 541924580 664235366:Advancer's Chain Helmet\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
1783040928,Plain Helm of the Far Seas Traders,Head,TREASURED,60,Cloth,alchemist|armorer|carpenter|jeweler|provisioner|sage|tailor|weaponsmith|woodworker,0,0,0,0,,,\aITEM 1783040928 -922643714 0 0 0:Plain Helm of the Far Seas Traders\/a,1,,,,,,,,,,10,,,,,,,,,,10,,,1,
2578157639,Elder's Coif,Head,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -1716809657 -905956425:Elder's Coif\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
4201717430,Mage's Cowl,Head,TREASURED,10,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -93249866 -1078601230:Mage's Cowl\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
1789662169,Clairvoyant's Silver-Threaded Gloves of Genius,Hands,LEGENDARY,40,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1789662169 951809825:Clairvoyant's Silver-Threaded Gloves of Genius\/a,,,,,,,,,,6,,,,,,,,,,,14,14,,,
4248542770,Advancer's Chain Helmet,Head,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -46424526 664235366:Advancer's Chain Helmet\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
3458548462,Mitts of the Crusher,Hands,LEGENDARY,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -836418834 -108476726:Mitts of the Crusher\/a,,,,,,,,,,2,,,,,,,,,,,6,6,,,
3086039890,Soldier's Helmet,Head,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1208927406 770954110:Soldier's Helmet\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
2671426686,Fighter's Legplates,Legs,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1623540610 1370816046:Fighter's Legplates\/a,,,,,,,,,,,,,,,,,,,,,4,4,,,
681669464,Cleric's Shaped Plate Pauldrons,Shoulders,LEGENDARY,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 681669464 503638844:Cleric's Shaped Plate Pauldrons\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
1834251504,Crushbone Plate Greaves,Legs,LEGENDARY,20,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1834251504 1603560179 0 0 0:Crushbone Plate Greaves\/a,,,,,,,,,,3,,,,,,,,,,,9,9,,,
4191354085,Scout's Small Link Vambraces,Forearms,TREASURED,10,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -103613211 2048779841:Scout's Small Link Vambraces\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
1872791909,Cleric's Plate Barbute,Head,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1872791909 1947918018:Cleric's Plate Barbute\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
762146123,Conserver's Cured Leather Boots,Feet,TREASURED,20,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 762146123 -822140226:Conserver's Cured Leather Boots\/a,,,,,,,,,,3,,,,,,,,,,,7,7,,,
3358794074,Cleric's Plate Greaves,Legs,TREASURED,10,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -936173222 -966898380:Cleric's Plate Greaves\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
